Date,User,Number of likes,Tweeted from,Tweets
2022-10-24 14:01:19+00:00,24NewsHD,7,24 News HD Twitter Auto Posting,Incoming PM Sunak inherits UK economy in crisis https://t.co/WdWSkBEl5K https://t.co/ESNb2au6Eb
2022-10-24 14:01:17+00:00,dailynewshunt24,0,WordPress.com,Markets Positive About Rishi Sunak As He Inherits A UK Economy In Crisis https://t.co/MWEvBivoN4
2022-10-24 14:00:52+00:00,david_wipa,1,Twitter for Android,"Congratulations my friend @RishiSunak on your democratic election as the UK PM!

Your takeover comes at a precarious momment but we we entrust on your potentiality!

I am confident you gonna turn-around the UK economy!

Congratulations!"
2022-10-24 14:00:27+00:00,aayushjaiswal07,57,Twitter for iPhone,Not the first time India will save UK economy. Amazing news for both countries. #RishiSunak
2022-10-24 13:59:54+00:00,bellesareblue,3,Twitter for iPad,@QP12Guy @nosaidfred @PatrickSMurphy4 @Dogberr64603238 @afc1903mad @2351onthelist @mehercle @carmic3 @Ceri1972 @RonJere24404501 @bothvotes @Chronus8 @WhiskyNovember @MagnaLeptus @onemandub @IndigoFast @Buckfast_Belch @LAMBDENA @Christo28049053 @ThatcherJolene @Dorokusai_tweet @DavidDa54355054 @Rye71828542 @MrLouisB22 @Wilson34David @tim_oates1 @dmaz95_hayden @_Northerner__ @MikeyTheBuddie @antianti69 @theothersuspec1 @Sparky77600125 @Theo7185 @LiamMck89 @WeirderRieces @JohnStuartWilso @asimov200 @mdgsec @Bobbofitz @JuanTu81993858 @AyeRightYiAre @pjnichols @GMan86159160 @alexc1995324 @45_bally @Dsgaire @CatherineMcKer @dealatrip @douglasstocks2 @Bishopsmithy One person’s opinion! British Chamber of Commerce estimates UK economy to improve by next year!
2022-10-24 13:57:52+00:00,wwwcurrentnews1,0,WordPress.com,Markets Positive About Rishi Sunak As He Inherits A UK Economy In Crisis https://t.co/tirFYjQCLi
2022-10-24 13:57:42+00:00,SiddharthaDave,1,Twitter for Android,"A rocky journey for @RishiSunak as #UK #PM. Aside from having to fix the UK economy which is in poor shape, he will have to contend with the backers of #LizTruss and @BorisJohnson  Johnson no doubt is eyeing a comeback in 2024 and will do all he can to set that train in motion"
2022-10-24 13:57:38+00:00,LifeUnwired,0,Twitter for Mac,"Hey @RishiSunak honesty and integrity includes being clear on the impact of Brexit on the UK economy and other areas.  Enough of the political fraud, it is important that the @Conservatives come clean in the true impact. #Brexit #integrity #honesty #UK #impact"
2022-10-24 13:56:14+00:00,Beembo8,0,Twitter for Android,@breakingmkts Wasted almost 2 months. Almost 2 months of stress &amp; distress for the UK economy. All because half of those Conservative Brits were afraid of a non-white as their PM. So much for their hypocritical meritocracy ...
2022-10-24 13:56:10+00:00,MLS19672,0,Twitter Web App,"@nadhimzahawi @RishiSunak I'm not uniting with a party that has lied, broken the law, tanked the UK economy, killed thousands with their shambolic response to covid, cut us off from our main market and made xenophobia mainstream. You will be out as soon as the electorate have a say."
2022-10-24 13:55:50+00:00,Ellen_Boswell8,0,Smarp.,Sentiment among #FinancialServices firms remains poor in the quarter to June as the industry absorbs the shocks of the UK economy. Explore the findings of our latest @CBItweets/@PwC_UK Survey here. #CBIPwC https://t.co/dk7r4B23UW
2022-10-24 13:55:46+00:00,joycemcm,6,Twitter for iPhone,"What Miriam says! Investing in key public services just now, inckuding the wages of those who work in them, would give the UK economy a huge and much-needed boost just now. At the grass roots, where it needs it. https://t.co/R7ur0EEQxg"
2022-10-24 13:55:36+00:00,SophiePetkar,1,Twitter Web App,"For a country struggling with a failing economy, the news of a competant man finally in charge has seen the markets react positively... #RishiSunak #PrimeMinister #UKEconomy #HappyDiwali 
https://t.co/pqFEvpvmdd"
2022-10-24 13:55:11+00:00,rgpmarston,1,Hootsuite Inc.,Tory backer says UK economy is ‘frankly doomed’ without #Brexit renegotiation https://t.co/X7ibqfayDv
2022-10-24 13:54:31+00:00,sandra702ab,0,Twitter for iPhone,@RishiSunak You are now the new prime minister can the public hear your statement of how you are going to take the uk economy forward without taking from the poor to give to the rich.
2022-10-24 13:53:42+00:00,TomMauchline,1,Twitter Web App,it is a tribute to the modern UK economy that the new PM - the richest MP in history - got most of his wealth from his ex-pat wife
2022-10-24 13:53:19+00:00,AjayChandMehra1,1,Twitter for iPhone,"@BloombergTV @a_muglikar Penny drops, UK economy to rise!"
2022-10-24 13:53:13+00:00,KrunalCongYu,0,Twitter for iPhone,"Congratulation @RishiSunak on becoming next UK Prime Minister. He have huge challenges ahead: bring back UK economy, Ukrainian Russia conflict and Climate Crisis… good luck and my best wishes with him. https://t.co/2wWCFRHP4P"
2022-10-24 13:52:53+00:00,chang_vijay_k,0,Twitter for Android,"congratulations #rishisunak and try to bring back uk economy .
all the best"
2022-10-24 13:52:51+00:00,arcofprosperity,0,IFTTT,Seen elsewhere: Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation | Economics | The Guardian https://t.co/xAj01BdOeR
2022-10-24 13:52:39+00:00,Srivast1Ca,0,Twitter for Android,@George_Osborne That's the best thing happened with Britain. He will surely revise UK economy.
2022-10-24 13:51:43+00:00,TStandfield1789,0,Twitter Web App,"Taking back control.
The long slow death of the UK economy. https://t.co/R8smqsRV17"
2022-10-24 13:51:31+00:00,AjayChandMehra1,0,Twitter for iPhone,"Penny drops, UK economy to rise!"
2022-10-24 13:51:25+00:00,ChiefRocka10,0,Twitter for iPad,@The_balding_dad @AngelaRayner The UK economy is in a mess due to the Tories ineptitude.
2022-10-24 13:51:03+00:00,timespolitics,0,Twitter Web App,"The UK economy edged closer to recession this month as political uncertainty, market turmoil and rising interest rates slowed economic activity, a closed watched survey showed https://t.co/4jSvCNnZd3"
2022-10-24 13:51:02+00:00,StephenFarryMP,67,Twitter Web App,"Rishi Sunak’s rise to become Prime Minister is historic. However, his mandate is questionable. Nevertheless, he does have real choices on what he does for the UK economy and public services, and what approach he takes to NI. I hope he makes the right calls."
2022-10-24 13:50:08+00:00,torysleazeUK,4,dlvr.it,"🏴‍☠️ UK economy is “frankly doomed""
Billionaire investor and Tory supporter Guy Hands says the UK economy is ""frankly doomed"" and has been this way since the failed Brexit deal
Latest article by our chair @Suewilson91 MBE in @YorksBylines… https://t.co/Ok04V1B0US"
2022-10-24 13:50:03+00:00,digitaljournal,0,dlvr.it,Incoming PM Sunak inherits UK economy in crisis https://t.co/xTmh2IHHbv
2022-10-24 13:49:06+00:00,IBTimes,0,Echobox,Incoming PM Sunak inherits UK economy in crisis https://t.co/Mr36wJQtpV
2022-10-24 13:48:40+00:00,VirasthNews,0,WordPress.com,Markets Positive About Rishi Sunak As He Inherits A UK Economy In Crisis https://t.co/csvNo9IaSo
2022-10-24 13:48:28+00:00,theblairthing,0,Twitter for iPhone,@murdoch_charles @NeilMackay So trade with Europe is down 16% with no substantive trade deals in place that come anywhere near closing this gap.  UK economy has now shrunk 2nd from bottom across all developed countries apart from Russia.  Never mind all the other aspects.  Sure was a great idea.  Madness
2022-10-24 13:48:15+00:00,TessWhite4NE,16,Twitter Web App,"Congratulations to @RishiSunak on becoming the new leader of the Conservative and Unionist Party and Prime Minister. 

After navigating the UK economy through the pandemic, he is uniquely placed to deliver the unity and stability our country needs, and I wish him every success."
2022-10-24 13:47:59+00:00,tmbender,0,Twitter Web App,Let's hope @RishiSunak can get the @Conservatives act together and make some real changes to the #UK economy and get this thing fixed! https://t.co/sWWoCfXoKx
2022-10-24 13:47:28+00:00,Michael62754808,1,Twitter Web App,"@KushPrinc3 @CarolineLucas Really, if she thinks Brexit is bad for the UK economy surely she has evidence to prove it.

Other wise why say it?"
2022-10-24 13:46:54+00:00,owainpj,1,Twitter Web App,"@LoftusSteve @christopherhope @Conservatives More seriously, your reaction to Guy Hands on Radio 4 Today programme this morning ...

... this, surely, is the FBPE fight back already underway !

Soon it will be 'accepted wisdom' that the only way to save the UK economy from IMF intervention is 'closer alignment' then rejoin"
2022-10-24 13:46:24+00:00,_jockr,0,Twitter for Android,"Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation
https://t.co/IkkI4j8pKL"
2022-10-24 13:46:20+00:00,gullssinceaboy,24,Twitter for iPad,"@AlStewartOBE Arrested? For putting cake on a waxwork? What would you do to members of a Govt that has trashed the UK economy, who spend their time electing each other and then resigning?"
2022-10-24 13:46:09+00:00,SwearingForex,0,Twitter Web App,"@GavinBarwell @RishiSunak Is he really?
Public School
Married a rich bird?
But against him he blew up the UK economy up.
88-days max."
2022-10-24 13:45:56+00:00,stewykills,0,Twitter for iPhone,"@EssexPR Is this your big issue? Seriously, I would have thought the crashing of the UK economy would affect you more."
2022-10-24 13:45:15+00:00,stuswampymarsh,0,Twitter for iPhone,"@FlowerP79667758 But you’re quite happy with the complete destruction of the UK economy, services, NHS etc at the hands of the Tories?

Right…."
2022-10-24 13:44:28+00:00,akul_jaiswal,3,Twitter for Android,"Not a big fan of conservatives.

But, Hoping to see #RishiSunak do well and fuel the staggered UK economy."
2022-10-24 13:43:34+00:00,Sabza200BC,0,Twitter Web App,"@SABCNews They will support him until UK economy is stabilised and right policies in place, after that they will chuck him out"
2022-10-24 13:43:03+00:00,TiredInOR4Now,1,Twitter for Android,"For this point, I support rishi sunak as PM
For the fact that he told everyone that Trussonomics was garbage and no one listened until she tanked the UK economy, I support rishi sunak as PM
And for those 2 reasons, alone.
Here's hoping he isn't a complete jackass like the last 2 https://t.co/scJABkHMN5"
2022-10-24 13:42:35+00:00,Dival1000,4,Twitter Web App,"@rupen_chowdhury He will have to put UK economy first 
Eventully they might put him on hit list for being Hindu https://t.co/kH2bluKNDj"
2022-10-24 13:41:49+00:00,GeniusOfLoathe,31,Twitter Web App,@Java_jigga Rishi gonna save the UK economy by pinning the value of the pound to the price of a Warhammer 40K starter set
2022-10-24 13:41:45+00:00,MattZeeMiller,0,Twitter for Android,"Like a time me machine going back to Tories picking #LizTrussPM ...
💥That feeling of if had just picked #RishiSunak in first place all the #LizTruss mess to UK economy could have been avoided!!! 😵‍💫😵‍💫😵‍💫 https://t.co/vtdkE00EZV"
2022-10-24 13:41:37+00:00,argyllander,0,Twitter Web App,"@debsinamillion @D_Blanchflower @UKLabour ""tiny steps as the economic implications of Brexit sink in""
it's been 6 years since 2016, &amp; 22 mo's since transition period ended.
Not sure UK economy has time to take tiny steps. Big bold decisions on EU relationship needed soon imo. The hardest of brexits never had a mandate."
2022-10-24 13:41:14+00:00,Dival1000,7,Twitter Web App,@sidhant He will have to put UK economy first as he will be on the hitlist for being Hindu https://t.co/TjAUr0FLhe
2022-10-24 13:40:52+00:00,JimmyMcmonagle,0,Twitter Web App,@yanamrzv No. UK economy will get a premium for having this guy as Prime Minister. Boris just rode the coattails of UKs support for Ukraine. That support remains undiminished.
2022-10-24 13:40:28+00:00,SkyHigh_Blu,0,Twitter for iPhone,Brits used to rule over india now An indian origin - non white person is going to be PM of England 😂 #RishiSunak only indian can save UK economy.
2022-10-24 13:40:18+00:00,chitranagarajan,6,Twitter for iPad,"Rishi Sunak becomes PM when UK economy is a mess, his party is riven with conflict &amp; he’s the third PM since the last election. This glass cliff means minoritised ppl are most likely to come to power when they
1) represent and perpetuate elite interest 
2) are likely to fail."
2022-10-24 13:39:56+00:00,kaukabstewart,31,Twitter Web App,"The UK economy is in meltdown, and the standout reason for that is the stupidity on stilts that is Brexit. But here we are with yet another staunch Brexiteer at the helm. Brexit is a democratic, economic, and cultural travesty for Scotland. #GeneralElectionN0W #indyref2"
2022-10-24 13:39:38+00:00,panther4eva,0,Twitter Web App,"@bailugs2021 @Govtandpolitics @jacksonn014 @PennyMordaunt Conservative party killed by a lying, lawbreaking PM and an inept replacement who destroyed UK economy with inane actiona against a backdrop of falling global economies resulting in downgrading of our risk rating."
2022-10-24 13:39:33+00:00,rlperez4,0,Twitter for iPhone,@ninaturner You clearly don’t know anything about the UK economy. Please stop before you embarrass yourself.
2022-10-24 13:39:25+00:00,Vipersword,0,Twitter Web App,@MahyarTousi So....when is the UK economy going to go past down the drain and just not exist?
2022-10-24 13:38:49+00:00,AngelinoIndo,41,Twitter for Android,"@Sassy_Hindu Even though I have nothing in common with Rishi Sunak, I wish him the best. He definitely has a very tough job right now. Hope he turns the UK economy around in the next couple of years and is safe from those daggers behind his back."
2022-10-24 13:38:41+00:00,swapnil_apj,0,Twitter for Android,"Once Mr. Churchill wasn't in favour of India's independence and thought that Indians can't handle this big country, now the time has come when an Indian origin is going to lead his country
A beautiful #Deepawali gift and proud moment
I wish @RishiSunak may get #UKeconomy ontrack https://t.co/n7LnjQai50"
2022-10-24 13:38:23+00:00,Ragusaecomites,1,Twitter for iPhone,@NototyrannyNOW She tanked the UK economy by refusing to listen to those who told her you can’t simply reduce taxes if it leaves a massive hole in the revenues of the state (as Rishi warned). It didn’t take long for  her party to realise she was going off the policy rails &amp; they dispatched her.
2022-10-24 13:38:05+00:00,vikramsarna30,0,Twitter for Android,@NasimiShabnam Pakistanis would remain as mayor's of UK cities while their goons create unrest in the society and drain the UK economy while Indians would help build UK economy and act responsibly. It's time for the British blood to bow down to the Indian blood and allow to help them
2022-10-24 13:37:46+00:00,steverm1967,0,Twitter for iPhone,"@AndrewBowie_MP Assume at the tax payers expense, how much public money has been wasted on these reelection reelection campaigns and the financial damage to the UK economy by Truss"
2022-10-24 13:37:44+00:00,RecruitmentG,0,Twitter for iPad,"Fate works in unexpected ways, it is unfortunate that Penny Mordaunt has withdrawn from the vote for Prime Minister,time will tell as to whether millionaire Sunak will be  able to respond effectively to the state of the UK economy, national strikes and the wrath of the Public"
2022-10-24 13:37:38+00:00,pchowder,2,Twitter Web App,HOW DO WE MAKE THIS INTO A COMMERCIAL???? THE GOP AGENDA IS TRUSS' AGENDA AND IN SHORT ORDER SHE DESTROYED THE ALREADY FRAGILE UK ECONOMY AND WAS FORCED TO RESIGN Begs the question: why are you voting 4 the GOP? #NHPolitics https://t.co/TpF2e4K9l1
2022-10-24 13:37:02+00:00,IamSriGunda,0,Twitter Web App,Hope he will be UK's PV Narshima Rao to bring new life to UK Economy https://t.co/bWD7Pyxq5H
2022-10-24 13:36:32+00:00,quangels,0,Twitter for Android,"#RejoinTheEU #NotMyPM
#GeneralElection2022
Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation https://t.co/77z9SAftMR"
2022-10-24 13:36:31+00:00,vinodupadhyay01,3,Twitter for iPhone,@Being_Humor If you demand Kohinoor then what’s wrong in demanding our looted money to be return back to India 😂😂but oops UK economy is dying &amp; they relied on Indian mind to rescue🙏
2022-10-24 13:36:27+00:00,rasalie1948,0,Twitter for iPhone,"Will the UK #economy recover from tumbling with the new PM @RishiSunak? 
@mariacaulfield"
2022-10-24 13:36:16+00:00,johnvanreenen,0,Buffer,Britain has a new Prime Minister https://t.co/mhwZJPCW3O Rishi #Sunak - he will certainly need some good luck given the state of UK economy
2022-10-24 13:36:05+00:00,AndyVermaut,0,dlvr.it,"Andy Vermaut shares:Markets Positive About Rishi Sunak As He Inherits A UK Economy In Crisis: Ms Truss's policy U-turns, most significantly scaling back a cap on rising energy prices and a big boost in borrowing to pay for massive unfunded tax… https://t.co/xHjKkHEie2 Thank you. https://t.co/6oOPBLYDHi"
2022-10-24 13:35:55+00:00,spenumatsa,0,Twitter Web App,"Looking forward to stability in the UK economy. Btw, nice family photo. https://t.co/wQ1hnOEO9A"
2022-10-24 13:35:18+00:00,dealarchitect,0,Twitter Web App,"@JustinList @jessphillips I am an Asian American and happen to believe competence more than ethnicity needs to be the prime consideration for any job. I hope the new PM celebrates for a day then focuses on turning around the UK economy, not wasting time on woke initiatives."
2022-10-24 13:34:46+00:00,mlovatt1,0,Twitter for iPhone,Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation…can we rejoin the EU yet ? https://t.co/epMd2mZ9Z7
2022-10-24 13:34:12+00:00,tinomabwe,2,Twitter for Android,Will @RishiSunak turn around the UK economy? He has made history by becoming the first PM from a minority group. Congratulations https://t.co/wDowkR4bjm
2022-10-24 13:33:42+00:00,viralnews_osint,0,IFTTT,Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation #breaking #breakingnews #politics #usa #news #newsbreak #trending #entertainment #sports #hockey #baseball #tennis #football #markets #stock #sp500 https://t.co/QpX8E1t3Kn
2022-10-24 13:33:22+00:00,amanverm_a,3,Twitter for Android,"UK economy is in total mess, UK may need IMF bailout.

I hope Rishi Sunak will be able to save UK from Crisis!

This is true #Diwali

#HappyDiwali

@EAnjuK @IndiaUnleashed_
@AnilNagrani6
@yudhapati88 @NogoSosroAsli @anas_satriyo @Luke_Bali https://t.co/MkOAxBluEB"
2022-10-24 13:33:17+00:00,AntiWokeBritain,5,Twitter Web App,"The man in charge of destroying the UK economy during lockdowns is now in charge of the country... 
Just when you thought things couldn't get more absurd.🤡🌍"
2022-10-24 13:33:12+00:00,suecaro,0,Twitter Web App,"@d5_rss @Iromg Oh dear, Johnson has done more damage to the UK than any other person or organisation, aside from the damage done by Tories in general since 2010. His ridiculous Brexit ensured UK economy has been weakened so instead of being 90% size of German economy, it's now 70%."
2022-10-24 13:33:00+00:00,NHSWatch,0,Twitter Web App,"UK economy  ""frankly doomed"" because of the ""completely hopeless"" Brexit deal?
 https://t.co/h0RHa08ekq"
2022-10-24 13:32:14+00:00,SirJambavan,34,Twitter for Android,"In his debate with Truss, Sunak had called her grand plan as a disaster. And a disaster it was.

May he be good for the UK economy. He certainly has the know-how. Does he have the grit to impose his will?"
2022-10-24 13:31:56+00:00,InvezzPortal,0,Twitter Web App,"Our Analyst @DanniiAshmore has crafted the below deep dive on the UK economy. 

How will it fare this winter?

He assesses the damage caused by Lizz Truss' 44-day reign, and the challenge in store for new Prime Minister Rishi Sunak ⬇️ https://t.co/xs5H3aeD6L"
2022-10-24 13:31:52+00:00,CRUNGOSAURUS,7,Twitter Web App,She Rishi on my Sunak til I collapse the UK economy
2022-10-24 13:31:44+00:00,nearlykris,2,Twitter for iPhone,"@TypeForVictory Roughly translates to “Batten down the hatches, we’re going to slash and burn the UK economy in the last two years we have in power”"
2022-10-24 13:31:24+00:00,zoranhorus,0,Twitter for Android,"This moment UK primeministar have more 💰 then 🇬🇧 🤭 I'm happy for him, for UK now its time that USA and Europe see how we can help UK economy"
2022-10-24 13:30:41+00:00,JournalistsJazz,0,Twitter for Android,#BrexitBrokeBritain is a myth. UK economy will grow faster than Euro area over the long term.  Pandemic and Ukraine crisis have affected every country.
2022-10-24 13:30:26+00:00,DanniiAshmore,6,Twitter Web App,"Rishi Sunak is the UK's new Prime Minister

When Lizz Truss resigned on Thursday, I wrote the below piece analysing the damage her 44-day reign has caused the UK economy

Pound freefalling, bonds imploding, pensions going bananas &amp; more

A UK deep dive🇬🇧

https://t.co/9wPtnywfEt"
2022-10-24 13:30:10+00:00,mdidonato1,1,Oktopost,"Digital transformation could benefit the UK economy to the tune of £413 billion by 2030. It’s essential for leaders to adopt the latest technologies and ensure the infrastructure and talent are in place.
 
https://t.co/tCbKTjb36Y"
2022-10-24 13:29:47+00:00,trevorw1953,0,Twitter Web App,"UK economy has fallen into recession, survey suggests https://t.co/vKazEW4Sa7"
2022-10-24 13:29:25+00:00,Briefingcom,0,TweetDeck,#PageOne: A big week ahead for earnings and economic news $SPY $QQQ $DIA $TNX $KWEB $JD $PDD $BIDU $JPYUSD   https://t.co/NdQKrHZPLG #FOMC #ratehike #earnings #technology #stocks #China #UK #economy #stockmarket #premarket #analysis
2022-10-24 13:29:25+00:00,SanGrownUn1,0,Twitter Web App,".&gt;&gt;
UK Economy would Most likely Not be #Tanked &amp; #Ruined as it IS now,had @RishiSunak been Originally selected.
🤞🤞 for an early economic Recovery,However Possible w/ FAIR treatment of UK electorate,in Particular those in Lower Income brackets which includes OAP's, Pensioners🤷‍♂️"
2022-10-24 13:29:12+00:00,Innocentt_T,0,Twitter for Android,"@IdeologuePower Oh! That's not good. We watch him, but if he fails to restore UK economy and people's confidence, they'll show him the door."
2022-10-24 13:29:00+00:00,AayKay_49,0,Twitter for Android,What a time to be alive!! Hope @RishiSunak is able to bring the much needed stability in UK economy and politics 🙏 #UKPolitics #UKPM https://t.co/0291oZtSDi
2022-10-24 13:28:54+00:00,ravi_k9,0,Twitter Web App,"Rishi Sunak is the next PM of the UK. A moment to celebrate the diversity in the  UK. The challenges are humongous, the urgency is great, and the expectations are massive. Let us wish him the courage, conviction, willpower, and steadfastness to help the UK economy turn around."
2022-10-24 13:28:45+00:00,liarsinc2,4,Twitter Web App,"@JuliaHB1 @RishiSunak The man who helped destroy the UK economy for his #WEF and #CCP friends, is now PM, so he can do whatever he wants unhindered - to finish off the UK for the New Nazis #GreatReset agenda."
2022-10-24 13:28:38+00:00,steveneary66,0,Twitter for Android,"@PennyMordaunt @georgegalloway So it's official George the UK is currently tantamount to a dictatorship, as 157 Tories pick a Prime Minster for 70million Citizens.😩😩
Not only is the UK economy in crisis so is our politics.😡
#RishiSunak"
2022-10-24 13:27:13+00:00,trevorw1953,9,Twitter Web App,"What a farce. They could have picked Sunak in the first leadership election following the Porcine Bounder's resignation. But no, the muppets chose the Village Idiot instead who with her sidekick 'Khazi' Kwarteng then flushed the UK economy down the khazi!
https://t.co/cs5kYqhH5x"
2022-10-24 13:26:41+00:00,Alan_Nishihara,0,Twitter for iPhone,"Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation
 https://t.co/yCO4iAIcco"
2022-10-24 13:26:30+00:00,SanGrownUn1,0,Twitter Web App,"WE're now Precisely where WE should have been 7wks ago,when Mis-Informed &amp; Ill-Conceiving Tory Members enabled #LT 2 #TANK UK #ECONOMY,by believing the Notional Experimental proposal of Economic 'Tax-Cuts',that was Forecast by 
@RishiSunak 2 #FAIL,I've ZERO Trust wrt Tory members"
2022-10-24 13:25:57+00:00,johnehonwheeler,1,Twitter for iPhone,"Always - Farage / UKIP toxic, xenophobic, imbecilic departure from rational cognition. We need SM, CU free movement, to grow UK economy &amp; avoid union destruction https://t.co/bwcjEcocIB"
2022-10-24 13:25:50+00:00,carrick1962,0,Twitter for Android,@JuliaHB1 I know fantastic isn't it! The Tories really are sitting incredible records for fuckupery! Shame they're destroying the UK economy and letting the social fabric of the country disintegrate.
2022-10-24 13:25:47+00:00,Indian_9999,0,Twitter for iPhone,"@RishiSunak Take oath on 29th since it is Labh Pancham and this day is auspicious for business and economy. Since UK is struggling on economy front, taking oath on labh pancham (29th) may help to be beneficial for UK economy."
2022-10-24 13:25:34+00:00,IamSriGunda,0,Twitter Web App,"@EveningStandard Weldon Rishi , Millions of UKians  have high hopes on you and hope you will meet the expectations, Hope you will show new direction for UK economy, manufacturing and direction for next generation"
2022-10-24 13:25:30+00:00,RoseFle54723126,4,Twitter Web App,@BritishAlba @dananagrams @Conservatives @RishiSunak member's decision almost destroyed the UK economy.
2022-10-24 13:25:26+00:00,Lan_kiie,1,Twitter for iPhone,Sunak is about to deploy an American style capitalist UK economy. Say goodbye to free NHS and welfare for grandma 🤭
2022-10-24 13:25:01+00:00,FinLynch71,0,Twitter for iPhone,@atterz_ @SaintRob__ Then the uk economy gors further  into the gutter lmaoooo
2022-10-24 13:24:14+00:00,Hamza_a96,8,Twitter Web App,Rishi 'fix the UK economy' Sunak v Keir 'the party of sound money' Starmer at the next election.
2022-10-24 13:23:29+00:00,RoseFle54723126,3,Twitter Web App,@imaneasytarget @Conservatives @RishiSunak party members almost destroyed the UK economy with their amazing decisions.
2022-10-24 13:22:56+00:00,jaynemesis,3,Twitter Web App,"@Sam_North_07 There are so many contributing factors to the weak GBP.

-Truss's awful policy
-Current state of UK economy/Inflation generally
-Brexit
-Dollar strength..

Be honest, if you had money you wanted to invest would you invest it in UK markets or US? UK bonds or US Treasuries?"
2022-10-24 13:22:18+00:00,theanotherpost,0,WordPress.com,Markets Positive About Rishi Sunak As He Inherits A UK Economy In Crisis https://t.co/5gXniZKJSv
2022-10-24 13:22:03+00:00,WllmMlln9602,0,Twitter for iPhone,Let’s all watch the UK economy crash in real time as the WEF / NWO Agenda gets pushed down the throats of all citizens. DEI &amp; ESG will dominate ALL discussions. The UK will make Canada look like amateurs. https://t.co/mStBaywlKJ
2022-10-24 13:21:55+00:00,nabeelalsafa,0,Twitter for Android,I hope UK economy is safe in @RishiSunak hands https://t.co/4IvqB2yK3O
2022-10-24 13:21:45+00:00,dennigan_tyson,0,Twitter for Android,"I'm not his biggest fan, but something has to be done to sort this crazy economy and on the hurry up.

@RishiSunak good luck, your going to need it.

#UKeconomy #UKPolitics"
2022-10-24 13:21:39+00:00,skygazerbelal,23,Twitter Web App,"It's here!

Rishi Sunak will now be the first Indian-Origin Prime Miniter of India!

Hearty congratulations, @RishiSunak, #UnitedKingdom, and #India.

I hope Rishi Sunak actually gets the UK economy and the Pound to a better state.
Best of luck!
https://t.co/rDeHgtXnky"
2022-10-24 13:21:20+00:00,Dave_Petts,1,Twitter for iPhone,@danwootton 4 ppts hit to the uk economy. That’s £100bn lost to the exchequer and after 6 years not a single Brexit benefit has been identified. There is fact then your delusional lies to keep your boss happy
2022-10-24 13:21:08+00:00,dahrinoor2,17,Twitter for iPhone,"@RishiSunak is set to become the #UK's next prime minister after Penny Mordaunt dropped out of the Tory leadership race.

1st British #Indian Prime Minister of the #GreatBritain 🇬🇧 &amp; the head of the Ruling Conservative Party. 
We hope, he will strengthen the declining UK economy. https://t.co/TJ33DZunjC"
2022-10-24 13:20:54+00:00,menewsbird,0,WordPress.com,Markets Positive About Rishi Sunak As He Inherits A UK Economy In Crisis https://t.co/rMVo260FNY
2022-10-24 13:20:43+00:00,Johnryder48,6,Twitter for Android,Just remember that @RishiSunak our new PM said that Brexit would be good for the UK economy..he is now in charge 🤔🤔🤔
2022-10-24 13:19:31+00:00,Notmarkled,0,Twitter Web App,"@Blonked3 @MetroUK Why should the money not go to Board members? You think the price of attending matches all go to the players? Bless... Same way you think the Royal Family doesn't feed the UK economy. Ignorance is bliss they say...They are not any other family., your bitterness won't change that."
2022-10-24 13:19:27+00:00,compassion_heal,5,Twitter for iPhone,"UK economy so bad it could need IMF bailout, warns top investor 

- Yahoo News UK https://t.co/peoslB8pQy"
2022-10-24 13:18:53+00:00,ARISE_Daily_Pay,0,Twitter for Android,Tory Backer says UK economy is ‘frankly doomed’ without Brexit renegotiation.  #passiveincome #EconTwitter #economics #mondaythoughts #MONEY @ARISE_Daily_Pay https://t.co/1kKF3kDzSp
2022-10-24 13:18:16+00:00,liontarakos,0,Twitter for Android,"Really curious to see how #RishiSunak will tackle the huge issues of the #uk #economy.
As for all this first non white #pm rubbish, I don't think it matters at all since he is rich and of course a conservative.
To be fair, I like this guy. Seems to be the only knowledgeable there https://t.co/ksZbZBYZpZ"
2022-10-24 13:18:15+00:00,lquartl,0,Twitter Web App,"https://t.co/u3ZxqJGY6E 
At least in one expert's opinion, the UK economy is in terrible shape."
2022-10-24 13:18:13+00:00,susan_bagheri,22,Twitter Web App,UK economy is “frankly doomed” https://t.co/jknQtwJx9s
2022-10-24 13:17:57+00:00,jamiebennett92,1,Twitter for iPhone,"So to clarify, the new PM is a man who LOST a vote a couple of months ago to a PM that took 24 hrs to absolutely destroy the UK economy?
Over half of his party thought she was a better candidate than him?
And after her, loads of his party still wanted Boris back instead of him?"
2022-10-24 13:17:25+00:00,admiralakbarrr,1,Twitter for Android,"With a view towards the General, I think Labour will obviously target his finance background and his wife basically avoiding UK tax on her foreign earnings despite being a corporate heiress.

Either way, I think the markets will take to him and a resurgent UK economy will help."
2022-10-24 13:17:14+00:00,narenderkb,19,Twitter for iPhone,"@TarekFatah @RishiSunak And unlike many other high level politicians of Indian origin, he is not apologetic about his roots and religious identity. Hope he succeeds and brings back UK economy on track."
